3136137472666392329,"Input",0.010872197173813714,"","","8103419655184339445,3387118303588984599"
3041403036178138068,"Input",-0.2895296482329397,"","","3387118303588984599,8103419655184339445"
8103419655184339445,"Output",0.7022541011923114,"3136137472666392329,3041403036178138068","-0.12665746504828249,-0.2766764545470446",""
3387118303588984599,"Output",-0.828215493058579,"3136137472666392329,3041403036178138068","0.17926418588033477,0.5817928357014368",""
